"datetime","tempmax","tempmin","humidity","precip","windspeed","AcresBurned","Cause","Fatalities","StructureDam","fire","StructureDest.","StructureDam.","FirePersonnelDeath","CivilDeath"
"2010-03-05",13.9,3.1,77.3,0,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-06",17.9,8.1,73.5,0,15.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-07",18.8,4.1,76.2,0.054,21,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-08",14.1,5.5,70.4,0,33.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-09",12.9,2,69.6,0.39,17.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-10",13.1,4.1,71.3,1.42,20,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-11",15.8,2.2,68.2,0,13.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-12",11.8,6.4,80.7,9.356,28,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-13",13.8,1,66.4,0,29.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-14",17,3.8,54.6,0,18.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-15",20.8,4.1,68.7,0,10.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-16",22,7.7,70.8,0,10.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-17",23.3,11,66.4,0,10.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-18",23.9,6.9,58.9,0,37.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-19",24.1,7.9,44.7,0,20.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-20",20.8,7.9,66.2,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-21",21.8,8.3,71.2,0,14.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-22",20.7,6.9,68.8,0,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-23",22.2,9.8,45.3,0,23,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-24",20.5,8.1,66.6,0.027,34.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-25",16.6,8.9,72.3,0.728,20.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-26",18.1,3.8,64.8,0,12.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-27",20.7,6.6,61.5,0,10,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-28",22.7,8.8,61.3,0,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-29",17,10.8,73.8,0,30.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-30",15.8,8.8,67.3,1.772,28.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-31",13.9,5.8,72.3,4.753,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-01",15.5,4.4,71.9,0.054,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-02",11.8,6,80.8,2.538,32.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-03",14.1,3.3,74.2,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-04",12.9,6.6,78.8,21.534,27.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-05",14.8,5.8,69.7,0.504,21.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-06",17.7,2.7,67,0,27.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-07",21,4.4,62.5,0,12.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-08",21.8,8.1,64.2,0,13.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-09",22.9,8.8,39.6,0,26.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-10",15.1,10.2,67.4,0,25,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-11",13.1,8.3,72.9,16.11,34.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-12",13,9.1,82.4,11.023,30.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-13",16.9,8.1,74.1,0,13.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-14",17,6.9,71.7,0.027,23.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-15",20.5,6,68.5,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-16",21,10,61.4,0,18,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-17",22.7,8.3,69.8,0,12.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-18",25,7.2,66.2,0,11.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-19",20.2,10.5,61.1,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-20",15.3,8.3,75.9,3.688,30.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-21",13.1,6.9,81.3,2.181,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-22",18.1,7.9,72.2,0,12.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-23",22,7.6,69.3,0,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-24",24.8,10,66.4,0,11.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-25",27.9,10.2,53.5,0,21.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-26",24.1,10.5,56,0,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-27",17.2,10,72.6,1.291,33.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-28",13.7,7.9,71.7,0.711,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-29",18.9,2.9,60.9,0,22.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-04-30",22,8.1,43.9,0,34.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-01",26,7.4,56,0,19.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-02",27,11,40,0,36.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-03",28.9,9.3,54.3,0,24.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-04",26.7,9.1,47.3,0,32.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-05",22.8,7.4,39.8,0,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-06",24.1,9.8,27.8,0,32.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-07",25.8,5,43.6,0,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-08",23.1,9.1,56.2,0,24.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-09",17.9,8.8,70.8,0.198,21,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-10",14.1,7,75.8,2.362,32.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-11",22,3.6,61.7,0,27.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-12",26.9,8.1,56.1,0,15.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-13",28.3,9.8,57.9,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-14",27.8,11,61.4,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-15",29.1,10,60.7,0,16.2,2044,"Undetermined",0,0,"Yes",NA,NA,NA,NA
"2010-05-16",25.1,10.9,63.9,0,23,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-17",18.5,11,70.1,0,21.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-18",22.9,11.8,65.6,0,20.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-19",18.9,11.2,66.1,0.054,22.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-20",23.8,7.2,54.8,0,25.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-21",19.6,8.1,55,0.027,25.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-22",17.9,5.1,54.2,0.265,26.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-23",23.1,7,48.5,0,28,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-24",18.9,10.1,57.8,0,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-25",18.8,9.1,77.9,2.02,25.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-26",20.8,11.8,65.5,1.848,21.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-27",17.7,9.3,68.4,3.414,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-28",20.8,6.7,62.9,0,15.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-29",28.1,11.2,49,0.027,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-30",30.8,9.4,49.9,0,14.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-05-31",26.9,15.2,59.2,0,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-01",26,14.1,65.9,0,17.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-02",28.9,13.3,63.9,0,25.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-03",28.9,15.8,62.7,0,25.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-04",26.9,17.9,67.9,0,19.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-05",32.5,16,62,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-06",33,16.8,61.5,0,22.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-07",30.8,14.3,62.8,0,19.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-08",28.1,13.9,59.1,0,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-09",24.5,13.3,57.2,0,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-10",25.7,10,53.7,0,26.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-11",29.8,16,33.2,0,42.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-12",33,16.8,31.8,0,37.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-13",36,14.1,38.2,0,19.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-14",33.1,17,44.9,0,23.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-15",28.1,12.8,53.8,0,21.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-16",28.6,11,39.2,0,30.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-17",29.8,11.8,42.1,0,14,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-18",25.8,12.1,57.6,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-19",23.8,11.7,58.6,0,24.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-20",27.7,10.6,55.1,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-21",31.7,12,46.6,0,12.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-22",33.1,15,45.1,0,19.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-23",33,16,50.1,0,21.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-24",27.1,14.1,59.6,0,24,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-25",29,13,63.6,0,18.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-26",34.1,13.8,57.8,0,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-27",38.9,15.9,45.2,0,11.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-28",38.8,20.6,42.8,0,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-29",35.1,16,47.4,0,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-06-30",30.8,14.8,44.1,0,20,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-01",29.2,12.6,53.5,0,20.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-02",30.7,13.7,51.6,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-03",32.9,15.6,38.6,0,28.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-04",36.6,16,39.9,0,21,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-05",34.6,15.7,51.5,0,22.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-06",28.1,12.8,63.2,0,19.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-07",30.2,12,59.4,0,21.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-08",30.4,13,59.9,0,18,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-09",32,13.3,60.6,0,18.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-10",36.3,14.3,58,0,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-11",36.6,13.8,56.7,0,15.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-12",27.7,14.1,62.7,0,24.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-13",30.7,14.1,55.7,0,21.4,3225,"Miscellaneous",0,0,"Yes",NA,NA,NA,NA
"2010-07-14",34,15,46.2,0,17.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-15",38.7,17.4,38.3,0,17,552,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-16",37.8,18.1,47,0,20.4,1254,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-16",37.8,18.1,47,0,20.4,9020,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-17",35.2,16.1,52.6,0,15.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-18",36.9,16.9,50.4,0,13.9,1822,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-19",36.2,16,49.1,0,20.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-20",31.3,13.7,59.4,0,19,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-21",26.4,12.9,63.3,0,23.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-22",33.2,11.7,60.4,0,19.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-23",33.6,13.8,56.3,0,19.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-24",34.6,14,52.2,0,20,686,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-25",30.5,13.1,58.7,0,21.8,1711,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-26",25.2,12.8,64,0,22.2,1205,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-26",25.2,12.8,64,0,22.2,16442,"Miscellaneous",0,14,"Yes",NA,NA,NA,NA
"2010-07-27",27.2,12,61.3,0,20.1,9408,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-07-28",31,11.9,54.8,0,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-29",32.6,11.6,53.8,0,17,510,"Undetermined",0,0,"Yes",NA,NA,NA,NA
"2010-07-30",31.8,11.8,60,0,18,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-07-31",31.2,12.7,60.1,0,16.8,371,"Undetermined",0,0,"Yes",NA,NA,NA,NA
"2010-07-31",31.2,12.7,60.1,0,16.8,1040,"Undetermined",0,0,"Yes",NA,NA,NA,NA
"2010-08-01",32.9,12.9,56.6,0,15.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-02",31.9,13.7,54.9,0,16.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-03",34.1,13,54.5,0,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-04",31.4,13.7,58.3,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-05",28.3,11.7,62.7,0,17,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-06",32.1,11.7,62,0,19.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-07",30.8,12.8,62.2,0,18.1,466,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-08-08",27.1,13.7,65.9,0,27.5,909,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-08-09",29.2,12.9,64.7,0,18.8,799,"Lightning",0,0,"Yes",NA,NA,NA,NA
"2010-08-10",29.1,12.4,64.1,0,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-11",24.2,12.7,69.6,0,23.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-12",31.2,11.6,61.7,0,12.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-13",31.8,13.9,58.4,0,20.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-14",29.5,12.1,61,0,21.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-15",31,12.8,62,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-16",34.3,13.1,56.4,0,17.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-17",29.8,13.1,57.5,0,23.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-18",29.3,12.9,60.8,0,17.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-19",33.9,11.7,54.5,0,14.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-20",32.1,13.8,54.8,0,18.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-21",25.9,11.9,66,0,26.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-22",29.7,11.8,59.8,0,17.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-23",35.9,14.5,42.8,0,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-24",40.5,16.2,41.3,0,14.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-25",41.7,20.3,38.6,0,15.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-26",31.3,15.9,54,0,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-27",28.9,13.6,60.7,0,22.5,1307,"Human",0,0,"Yes",NA,NA,NA,NA
"2010-08-28",24.1,13.8,56.7,0,21.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-29",26.9,11.8,58.5,0,20.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-30",26.9,12.7,55,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-08-31",32,11.8,57,0,21.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-01",34.8,14.1,44.2,0,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-02",37.7,16.2,42.1,0,9.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-03",36.8,16.7,44.6,0,15.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-04",33.9,15,49.1,0,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-05",33.8,14,46.7,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-06",34,14.5,28.6,0,18.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-07",26.9,16.7,48.5,0,27.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-08",21.9,13.9,66.7,0.133,28.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-09",24.7,11.8,68,0,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-10",29.5,10.7,56.2,0,12.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-11",31.9,11.8,50.2,0,12.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-12",32,12.1,52.2,0,15.1,9820,"Undetermined",0,1,"Yes",NA,NA,NA,NA
"2010-09-13",27,12.8,62.6,0,15.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-14",28.9,10.7,59,0,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-15",30.1,11.4,58.9,0,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-16",30.6,13.1,61.4,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-17",28.1,16.6,73.6,0,19.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-18",26.3,16.2,71.2,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-19",25,14.7,74.5,0.142,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-20",28.6,14,66.6,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-21",25.1,13.8,64.6,0,23.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-22",24.2,11.7,62.4,0,18.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-23",28,10.9,62.6,0,13.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-24",31.8,11.1,56.1,0,14.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-25",34,12.2,54.3,0,10.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-26",36.5,12.9,50,0,17.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-27",36.6,12.2,48.6,0,7.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-28",38.7,16.9,44.1,0,10.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-29",38.6,18.6,38.2,0,11.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-09-30",33.1,16.8,45.2,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-01",29.4,13.8,62.5,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-02",31.8,14.8,54.2,0,14.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-03",24.3,13.8,58.9,0,29,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-04",20.9,12.9,68.6,0,18.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-05",23.1,12,60.9,0,14.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-06",24,13.1,61.3,0,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-07",22.2,13,62,0,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-08",24.9,9.2,61,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-09",28.8,9.8,57.2,0,15.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-10",29.9,12.8,58.7,0,10.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-11",32.7,15.1,45.3,0,30.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-12",32.6,15.4,31.3,0,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-13",33,12,49.8,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-14",33.1,13.7,53.8,0,7.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-15",32.8,13.4,51.4,0,15.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-16",25.3,13.7,48.4,0,20.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-17",16.2,13.1,74,0.577,14.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-18",22.8,10.9,74.8,0.025,9.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-19",25.9,9.7,67.5,0,8.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-20",24.1,11.9,67.2,0,23.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-21",20.8,12.3,66.3,0,22.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-22",19.1,12.1,79.8,0.244,14.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-23",16.6,11.8,81.4,2.819,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-24",16.9,13.8,88.2,13.061,29.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-25",18.8,9,70.1,0,20.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-26",19,7,62.3,0,22,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-27",18.6,3,61.2,0,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-28",20.5,9.8,66.8,0,20.3,1253,"Powerline",0,0,"Yes",NA,NA,NA,NA
"2010-10-29",18,11.6,74.2,0,24.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-30",16,12.7,82.7,0.356,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-10-31",20.9,9.3,74.2,0,10.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-01",23,8.9,74.5,0.025,12.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-02",23.8,8.1,75.7,0,4.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-03",26.6,10.8,73.6,0.025,8.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-04",26.7,11.4,74,0,9.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-05",24.3,11.7,73.9,0,13.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-06",21.4,11,72.3,0,24.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-07",14.3,9.2,88.7,6.08,25.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-08",15.9,4.5,75.1,0,16.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-09",15.8,3,77.1,0.234,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-10",16.5,6.9,76.2,0.025,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-11",18.7,5.9,62.6,0,21.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-12",18,2.8,73.1,0,10.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-13",19.3,4.2,59.6,0,25.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-14",25.7,6.4,60.1,0,29.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-15",26.4,8.7,60.4,0,23.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-16",22.6,6.6,69.2,0,23.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-17",20.7,3.2,70.5,0,8.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-18",18.2,6.7,74.1,0,15.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-19",13.8,7.7,86.3,6.898,20.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-20",11.7,6.6,84.8,11.924,28.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
