datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2015-07-27,1437980400,36.2,15.4,25.9,33.9,15.4,25.1,9.4,41.9,0.0,0.0,0.0,,0.0,0.0,31.7,17.7,315.7,1011.2,0.4,16.0,350.8,30.4,10.0,06:03:14,1438002194,20:21:12,1438053672,0.38,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-28,1438066800,39.6,15.9,27.9,36.8,15.9,26.8,8.2,35.8,0.0,0.0,0.0,,0.0,0.0,,15.8,332.9,1009.7,0.0,16.0,349.1,30.1,10.0,06:04:05,1438088645,20:20:19,1438140019,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-29,1438153200,41.0,18.9,28.9,38.6,18.9,27.9,9.7,35.7,0.0,0.0,0.0,,0.0,0.0,25.9,15.5,237.8,1010.2,0.6,16.0,342.8,29.7,10.0,06:04:56,1438175096,20:19:24,1438226364,0.45,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-30,1438239600,37.3,18.4,26.2,36.2,18.4,25.9,13.4,48.9,0.0,0.0,0.0,,0.0,0.0,31.7,18.3,192.5,1012.5,12.2,16.0,312.3,26.8,10.0,06:05:47,1438261547,20:18:28,1438312708,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-31,1438326000,33.0,17.9,23.9,33.2,17.9,23.9,14.4,57.4,0.0,0.0,0.0,,0.0,0.0,35.3,22.1,192.5,1012.8,11.2,16.0,314.3,27.0,9.0,06:06:39,1438347999,20:17:30,1438399050,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-01,1438412400,32.9,17.2,23.4,32.5,17.2,23.3,13.9,57.9,0.0,0.0,0.0,,0.0,0.0,35.3,20.6,186.9,1012.4,8.8,16.0,316.6,27.2,10.0,06:07:31,1438434451,20:16:30,1438485390,0.55,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-02,1438498800,32.2,17.1,23.2,31.6,17.1,23.2,14.2,59.8,0.0,0.0,0.0,,0.0,0.0,29.5,19.4,193.1,1011.2,18.1,15.8,332.4,28.9,10.0,06:08:23,1438520903,20:15:29,1438571729,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-03,1438585200,31.0,16.1,22.3,29.8,16.1,22.1,12.5,57.4,0.0,0.0,0.0,,0.0,0.0,42.5,24.1,193.9,1011.4,9.0,16.0,339.3,29.2,10.0,06:09:16,1438607356,20:14:27,1438658067,0.62,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-04,1438671600,25.9,15.4,20.4,25.9,15.4,20.4,12.3,61.8,0.0,0.0,0.0,,0.0,0.0,37.1,27.4,192.3,1013.6,16.1,16.0,238.9,20.6,8.0,06:10:08,1438693808,20:13:23,1438744403,0.65,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-05,1438758000,32.7,15.1,23.0,30.9,15.1,22.6,12.5,57.0,0.0,0.0,0.0,,0.0,0.0,,15.7,195.1,1014.4,3.9,16.0,337.9,29.0,10.0,06:11:01,1438780261,20:12:18,1438830738,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-06,1438844400,31.2,16.3,24.0,30.7,16.3,23.9,14.0,56.2,0.0,0.0,0.0,,0.0,0.0,,15.0,188.6,1010.1,13.0,16.0,210.8,18.2,6.0,06:11:54,1438866714,20:11:12,1438917072,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-07,1438930800,31.6,17.9,23.6,30.4,17.9,23.4,12.7,52.4,0.0,0.0,0.0,,0.0,0.0,31.7,22.7,202.5,1009.2,15.4,16.0,323.4,27.8,9.0,06:12:47,1438953167,20:10:04,1439003404,0.76,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-08,1439017200,29.5,15.6,21.7,28.7,15.6,21.6,13.2,61.0,0.0,0.0,0.0,,0.0,0.0,31.7,21.3,192.5,1011.2,1.2,16.0,320.7,27.6,9.0,06:13:40,1439039620,20:08:55,1439089735,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-09,1439103600,34.9,15.9,23.6,33.4,15.9,23.4,13.4,57.0,0.0,0.0,0.0,,0.0,0.0,,20.0,200.8,1011.1,2.6,16.0,328.0,28.4,10.0,06:14:34,1439126074,20:07:45,1439176065,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-10,1439190000,31.8,17.0,23.0,30.7,17.0,22.8,13.3,56.9,0.0,0.0,0.0,,0.0,0.0,37.1,25.5,190.5,1010.5,12.7,15.8,291.3,25.0,9.0,06:15:27,1439212527,20:06:34,1439262394,0.86,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-11,1439276400,31.6,16.0,22.6,30.0,16.0,22.2,12.0,56.3,0.0,0.0,0.0,,0.0,0.0,35.3,22.4,184.5,1011.2,5.9,16.0,330.4,28.6,10.0,06:16:21,1439298981,20:05:21,1439348721,0.9,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-12,1439362800,32.2,15.5,23.1,30.1,15.5,22.5,9.8,48.6,0.0,0.0,0.0,,0.0,0.0,25.9,20.5,195.0,1015.0,0.0,16.0,329.7,28.5,10.0,06:17:14,1439385434,20:04:07,1439435047,0.94,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-13,1439449200,32.2,17.1,23.4,30.3,17.1,23.0,12.3,55.5,0.0,0.0,0.0,,0.0,0.0,37.1,24.5,199.3,1014.9,0.5,16.0,323.6,27.8,10.0,06:18:08,1439471888,20:02:53,1439521373,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-14,1439535600,33.0,15.5,23.4,30.9,15.5,22.8,11.2,53.6,0.0,0.0,0.0,,0.0,0.0,,12.9,221.8,1015.6,4.2,16.0,319.8,27.8,9.0,06:19:01,1439558341,20:01:37,1439607697,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-15,1439622000,37.5,14.8,25.7,34.7,14.8,24.7,9.0,44.4,0.0,0.0,0.0,,0.0,0.0,,14.0,330.5,1013.3,6.1,15.6,296.9,25.5,10.0,06:19:55,1439644795,20:00:19,1439694019,0.04,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-16,1439708400,39.7,17.6,28.5,36.5,17.6,27.2,7.1,32.9,0.0,0.0,0.0,,0.0,0.0,,12.4,328.4,1010.6,5.2,15.2,257.4,22.2,9.0,06:20:48,1439731248,19:59:01,1439780341,0.07,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-17,1439794800,39.8,18.7,28.4,37.4,18.7,27.5,9.5,35.1,0.0,0.0,0.0,,0.0,0.0,,14.6,241.1,1008.6,6.3,15.0,303.6,26.1,9.0,06:21:42,1439817702,19:57:42,1439866662,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-18,1439881200,34.5,16.2,23.9,32.5,16.2,23.4,12.2,52.3,0.0,0.0,0.0,,0.0,0.0,27.7,19.5,196.1,1010.0,7.4,15.1,317.6,27.5,9.0,06:22:35,1439904155,19:56:22,1439952982,0.14,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-19,1439967600,31.4,14.9,21.8,30.4,14.9,21.6,12.5,58.6,0.0,0.0,0.0,,0.0,0.0,31.7,22.0,193.8,1010.6,7.1,16.0,313.7,27.1,9.0,06:23:29,1439990609,19:55:01,1440039301,0.17,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-20,1440054000,29.5,14.9,21.0,28.9,14.9,20.9,13.5,65.0,0.28,100.0,4.17,['rain'],0.0,0.0,31.7,19.5,191.4,1010.0,9.9,16.0,308.6,26.8,9.0,06:24:22,1440077062,19:53:39,1440125619,0.2,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-21,1440140400,30.1,14.8,21.1,29.5,14.8,21.0,13.7,65.9,0.0,0.0,0.0,,0.0,0.0,38.9,22.2,195.9,1009.4,7.9,15.9,301.0,25.9,9.0,06:25:16,1440163516,19:52:17,1440211937,0.24,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-22,1440226800,31.7,14.2,21.6,30.5,14.2,21.3,13.1,63.1,0.0,0.0,0.0,,0.0,0.0,40.7,24.4,207.0,1010.9,0.0,15.9,311.6,27.0,9.0,06:26:09,1440249969,19:50:53,1440298253,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-23,1440313200,31.6,15.3,22.0,29.5,15.3,21.7,12.1,58.8,0.0,0.0,0.0,,0.0,0.0,31.7,20.5,201.0,1013.2,5.8,16.0,288.1,25.0,9.0,06:27:02,1440336422,19:49:28,1440384568,0.3,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-24,1440399600,33.4,15.4,23.1,31.3,15.4,22.7,11.1,52.0,0.0,0.0,0.0,,0.0,0.0,,16.6,191.8,1014.0,4.5,15.9,306.4,26.4,9.0,06:27:56,1440422876,19:48:03,1440470883,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-25,1440486000,34.5,15.6,23.9,32.4,15.6,23.4,11.3,50.4,0.0,0.0,0.0,,0.0,0.0,29.5,19.6,194.0,1012.9,5.5,15.9,284.5,24.7,9.0,06:28:49,1440509329,19:46:37,1440557197,0.37,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-26,1440572400,36.6,16.1,25.3,34.3,16.1,24.6,9.8,43.3,0.0,0.0,0.0,,0.0,0.0,,15.8,199.8,1013.8,9.1,15.9,291.3,25.2,9.0,06:29:42,1440595782,19:45:10,1440643510,0.4,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-27,1440658800,38.2,18.6,27.4,36.1,18.6,26.6,9.8,36.6,0.0,0.0,0.0,,0.0,0.0,,13.6,202.3,1014.3,12.7,16.0,293.9,25.5,9.0,06:30:35,1440682235,19:43:43,1440729823,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-28,1440745200,37.9,19.1,27.6,35.7,19.1,27.0,12.0,41.9,0.0,0.0,0.0,,0.0,0.0,37.1,24.5,208.7,1010.8,17.2,16.0,258.4,22.3,8.0,06:31:28,1440768688,19:42:15,1440816135,0.47,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-29,1440831600,29.1,19.0,23.5,28.9,19.0,23.5,14.6,60.0,0.0,0.0,0.0,,0.0,0.0,35.3,25.0,206.6,1013.3,17.9,16.0,271.0,23.6,8.0,06:32:21,1440855141,19:40:46,1440902446,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-30,1440918000,31.4,14.5,22.3,29.5,14.5,21.9,11.4,56.2,0.0,0.0,0.0,,0.0,0.0,33.5,15.7,247.5,1014.2,4.9,16.0,288.6,25.0,9.0,06:33:14,1440941594,19:39:16,1440988756,0.54,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-08-31,1441004400,33.3,14.2,23.6,31.3,14.2,23.1,11.4,52.4,0.0,0.0,0.0,,0.0,0.0,,17.6,218.5,1011.0,2.3,16.0,293.5,25.4,9.0,06:34:07,1441028047,19:37:46,1441075066,0.57,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-01,1441090800,32.2,16.7,23.4,30.5,16.7,23.0,11.7,51.2,0.0,0.0,0.0,,0.0,0.0,35.3,22.7,203.8,1009.8,2.7,16.0,293.8,25.3,9.0,06:35:00,1441114500,19:36:16,1441161376,0.6,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-02,1441177200,28.9,16.4,21.3,28.0,16.4,21.2,12.7,60.9,0.0,0.0,0.0,,0.0,0.0,44.6,26.7,198.3,1010.8,3.2,15.9,293.1,25.2,9.0,06:35:53,1441200953,19:34:45,1441247685,0.64,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-03,1441263600,27.6,16.0,20.9,26.7,16.0,20.8,10.0,53.2,0.0,0.0,0.0,,0.0,0.0,35.3,16.6,192.4,1010.1,2.6,16.0,286.8,24.6,9.0,06:36:45,1441287405,19:33:13,1441333993,0.67,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-04,1441350000,27.2,14.2,19.8,26.4,14.2,19.8,8.5,51.6,0.0,0.0,0.0,,0.0,0.0,33.5,24.1,195.1,1009.2,1.3,16.0,294.6,25.5,9.0,06:37:38,1441373858,19:31:41,1441420301,0.71,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-05,1441436400,29.7,12.3,20.3,27.9,12.3,20.0,3.9,41.5,0.0,0.0,0.0,,0.0,0.0,37.1,22.1,344.0,1013.2,2.3,15.8,295.0,25.5,9.0,06:38:31,1441460311,19:30:09,1441506609,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-06,1441522800,32.1,10.4,20.8,29.9,10.4,20.2,2.0,36.0,0.042,100.0,4.17,['rain'],0.0,0.0,,9.1,271.0,1013.2,6.8,16.0,278.4,24.0,9.0,06:39:23,1441546763,19:28:36,1441592916,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-07,1441609200,34.8,12.1,23.0,32.1,12.1,22.2,3.7,35.4,0.0,0.0,0.0,,0.0,0.0,,11.5,311.1,1012.1,3.9,16.0,292.2,25.1,9.0,06:40:16,1441633216,19:27:02,1441679222,0.81,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-08,1441695600,37.6,13.3,24.9,34.6,13.3,23.9,4.4,33.7,0.0,0.0,0.0,,0.0,0.0,57.2,10.4,307.6,1010.7,6.7,15.9,286.9,24.8,9.0,06:41:08,1441719668,19:25:29,1441765529,0.85,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-09,1441782000,40.4,15.8,27.4,37.2,15.8,26.3,6.6,33.2,0.0,0.0,0.0,,0.0,0.0,,13.5,342.4,1009.6,0.0,15.7,279.4,24.0,9.0,06:42:01,1441806121,19:23:55,1441851835,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-10,1441868400,40.7,17.8,28.7,38.2,17.8,27.6,7.8,31.9,0.0,0.0,0.0,,0.0,0.0,,10.9,260.7,1009.5,11.4,15.9,230.1,19.8,7.0,06:42:54,1441892574,19:22:20,1441938140,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-11,1441954800,37.9,18.6,27.5,35.4,18.6,26.6,7.9,31.9,0.0,0.0,0.0,,0.0,0.0,,11.4,203.6,1010.4,17.3,16.0,227.5,19.5,8.0,06:43:46,1441979026,19:20:46,1442024446,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-12,1442041200,28.1,18.5,23.6,27.6,18.5,23.5,11.4,46.9,0.0,0.0,0.0,,0.0,0.0,25.9,13.3,175.8,1010.9,20.1,16.0,93.0,8.1,3.0,06:44:39,1442065479,19:19:11,1442110751,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-13,1442127600,33.4,20.9,25.7,31.8,20.9,25.3,12.4,45.7,0.0,0.0,0.0,,0.0,0.0,33.5,18.0,206.2,1007.8,34.0,13.7,190.0,16.4,7.0,06:45:31,1442151931,19:17:36,1442197056,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-14,1442214000,25.2,16.8,19.8,25.2,16.8,19.8,13.5,67.9,0.0,0.0,0.0,,0.0,0.0,48.2,28.5,211.3,1006.1,28.7,15.9,195.0,16.8,6.0,06:46:24,1442238384,19:16:01,1442283361,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-15,1442300400,25.0,14.9,18.8,25.0,14.9,18.8,10.0,59.7,0.0,0.0,0.0,,0.0,0.0,35.3,22.5,201.6,1009.8,32.5,16.0,225.2,19.3,8.0,06:47:17,1442324837,19:14:26,1442369666,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-16,1442386800,22.6,12.7,17.5,22.6,12.7,17.5,10.4,64.5,0.45,100.0,4.17,['rain'],0.0,0.0,33.5,19.1,198.2,1014.9,55.5,15.6,255.3,22.1,8.0,06:48:10,1442411290,19:12:50,1442455970,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-17,1442473200,27.0,14.5,19.8,26.5,14.5,19.8,11.9,64.7,0.0,0.0,0.0,,0.0,0.0,33.5,19.7,337.1,1016.3,41.7,15.1,257.9,22.2,8.0,06:49:03,1442497743,19:11:15,1442542275,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-18,1442559600,31.5,11.2,20.8,29.5,11.2,20.4,8.8,52.1,0.0,0.0,0.0,,0.0,0.0,,14.5,321.8,1012.7,0.0,16.0,267.4,23.2,9.0,06:49:55,1442584195,19:09:39,1442628579,0.19,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-19,1442646000,34.6,11.8,22.5,32.2,11.8,21.9,8.7,48.1,0.0,0.0,0.0,,0.0,0.0,,14.0,336.2,1010.1,1.0,16.0,265.3,22.9,9.0,06:50:48,1442670648,19:08:03,1442714883,0.22,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-20,1442732400,37.0,13.0,23.9,34.3,13.0,23.0,7.2,42.3,0.0,0.0,0.0,,0.0,0.0,,10.4,331.1,1010.2,1.9,16.0,262.4,22.7,8.0,06:51:42,1442757102,19:06:28,1442801188,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-21,1442818800,38.0,14.5,25.8,35.4,14.5,24.9,7.3,36.8,0.0,0.0,0.0,,0.0,0.0,,15.7,287.5,1007.1,0.0,15.9,259.4,22.3,8.0,06:52:35,1442843555,19:04:52,1442887492,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-22,1442905200,27.5,16.0,21.3,26.9,16.0,21.3,10.6,52.5,0.0,0.0,0.0,,0.0,0.0,34.3,23.8,190.3,1009.2,0.0,15.9,256.0,22.1,8.0,06:53:28,1442930008,19:03:16,1442973796,0.32,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-23,1442991600,31.9,10.8,20.4,30.2,10.8,20.1,10.4,57.7,0.0,0.0,0.0,,0.0,0.0,,14.2,271.4,1013.4,2.9,16.0,256.4,22.2,8.0,06:54:22,1443016462,19:01:41,1443060101,0.35,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-24,1443078000,34.8,16.5,24.0,32.4,16.5,23.4,9.3,44.5,0.0,0.0,0.0,,0.0,0.0,,13.8,344.2,1012.4,14.8,16.0,159.2,13.9,6.0,06:55:15,1443102915,19:00:05,1443146405,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-25,1443164400,35.6,15.2,23.9,33.3,15.2,23.3,9.2,44.0,0.0,0.0,0.0,,0.0,0.0,25.9,12.4,190.7,1010.8,6.6,16.0,213.8,18.6,7.0,06:56:09,1443189369,18:58:30,1443232710,0.42,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-26,1443250800,34.6,15.9,24.4,32.9,15.9,23.8,10.5,45.6,0.07,100.0,4.17,['rain'],0.0,0.0,46.4,14.4,208.4,1010.3,8.1,16.0,209.1,18.0,8.0,06:57:03,1443275823,18:56:55,1443319015,0.46,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-27,1443337200,31.7,14.6,23.4,30.0,14.6,22.9,10.8,48.7,0.0,0.0,0.0,,0.0,0.0,,9.9,183.2,1008.3,13.3,16.0,121.0,10.5,5.0,06:57:57,1443362277,18:55:20,1443405320,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-28,1443423600,31.3,14.8,21.6,29.4,14.8,21.2,9.3,49.9,0.0,0.0,0.0,,0.0,0.0,,14.8,201.6,1009.9,10.5,16.0,167.1,14.6,7.0,06:58:51,1443448731,18:53:45,1443491625,0.52,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-29,1443510000,25.5,13.5,18.7,25.5,13.5,18.7,9.1,56.8,0.0,0.0,0.0,,0.0,0.0,33.5,18.4,188.6,1012.8,13.1,16.0,94.5,8.2,3.0,06:59:46,1443535186,18:52:11,1443577931,0.56,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-09-30,1443596400,18.8,14.2,16.7,18.8,14.2,16.7,11.6,72.2,0.462,100.0,12.5,['rain'],0.0,0.0,,11.7,190.3,1014.0,30.6,15.9,66.5,5.8,2.0,07:00:40,1443621640,18:50:37,1443664237,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-01,1443682800,25.5,15.5,19.4,25.5,15.5,19.4,13.7,71.3,0.238,100.0,4.17,['rain'],0.0,0.0,,10.5,171.7,1014.4,52.1,16.0,143.4,12.5,6.0,07:01:35,1443708095,18:49:03,1443750543,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-02,1443769200,32.8,13.4,21.7,30.6,13.4,21.2,9.8,54.7,0.0,0.0,0.0,,0.0,0.0,38.9,24.6,327.0,1013.6,0.6,16.0,230.1,19.9,8.0,07:02:30,1443794550,18:47:29,1443836849,0.66,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-03,1443855600,29.8,11.6,19.0,28.2,11.6,18.8,9.2,57.5,0.273,100.0,8.33,['rain'],0.0,0.0,37.5,27.3,197.0,1001.6,10.8,16.0,231.5,20.1,8.0,07:03:26,1443881006,18:45:56,1443923156,0.69,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
